evaluation: paired openings from suites/openings_v1.npz {'empty': 1, 'orbits': 15, 'natural': 100, 'random': 100} -> 432 games per anchor at 64 sims
evaluation: exact endgame set suites/endgame_v1.npz (3000 positions)
exact labels: <= 14 empties, <= 8192 positions/iteration, 12 workers, weight x2.0, policy replaced
{"iter": 11, "positions_new": 256997, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 97.5, "t_train": 17.1, "games_per_s": 52.7, "pos_per_s": 2689, "games": 5142, "x_win": 0.568, "o_win": 0.359, "draw": 0.074, "end_line": 0.799, "end_count": 0.128, "mean_len": 50.0, "surprise": 0.1193, "cap_hit": 0.0001, "first_move_top": 40, "first_move_top_share": 0.862, "first_move_distinct": 81, "distinct_frac": 0.694, "exact_frac": 0.0272, "dup_mean_ply0": 39107.0, "dup_mean_ply2": 4258.6, "dup_mean_ply4": 533.5, "dup_mean_ply8": 57.2, "dup_mean_ply12": 29.3, "loss_policy": 1.6193, "loss_value": 0.7638, "loss_own": 0.7735, "loss_margin": 1.7177, "loss_acc_v": 0.64, "loss_acc_p": 0.3569, "exact_new": 8192, "exact_total": 98304, "t_exact_wait": 0.0, "exact_wdl": [0.476, 0.155, 0.369], "t_ckpt": 0.0, "t_iter": 114.7}
{"iter": 12, "positions_new": 263249, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 93.5, "t_train": 17.2, "games_per_s": 55.8, "pos_per_s": 2804, "games": 5215, "x_win": 0.575, "o_win": 0.346, "draw": 0.078, "end_line": 0.798, "end_count": 0.123, "mean_len": 50.5, "surprise": 0.1336, "cap_hit": 0.0002, "first_move_top": 40, "first_move_top_share": 0.85, "first_move_distinct": 81, "distinct_frac": 0.683, "exact_frac": 0.0271, "dup_mean_ply0": 39222.0, "dup_mean_ply2": 4628.5, "dup_mean_ply4": 581.4, "dup_mean_ply8": 58.7, "dup_mean_ply12": 35.2, "loss_policy": 1.5946, "loss_value": 0.7699, "loss_own": 0.7613, "loss_margin": 1.7039, "loss_acc_v": 0.6376, "loss_acc_p": 0.3699, "exact_new": 8192, "exact_total": 106496, "t_exact_wait": 0.0, "exact_wdl": [0.474, 0.149, 0.376], "t_ckpt": 0.0, "t_iter": 110.8}
{"iter": 13, "positions_new": 265183, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 98.3, "t_train": 17.8, "games_per_s": 53.6, "pos_per_s": 2667, "games": 5274, "x_win": 0.566, "o_win": 0.352, "draw": 0.082, "end_line": 0.784, "end_count": 0.134, "mean_len": 50.3, "surprise": 0.1307, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.848, "first_move_distinct": 81, "distinct_frac": 0.69, "exact_frac": 0.0271, "dup_mean_ply0": 39327.0, "dup_mean_ply2": 4886.8, "dup_mean_ply4": 579.4, "dup_mean_ply8": 59.1, "dup_mean_ply12": 33.8, "loss_policy": 1.5568, "loss_value": 0.7741, "loss_own": 0.7553, "loss_margin": 1.7018, "loss_acc_v": 0.6346, "loss_acc_p": 0.3851, "exact_new": 8192, "exact_total": 114688, "t_exact_wait": 0.0, "exact_wdl": [0.467, 0.162, 0.371], "t_ckpt": 0.0, "t_iter": 116.2}
{"iter": 14, "positions_new": 257406, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 98.2, "t_train": 16.8, "games_per_s": 51.8, "pos_per_s": 2669, "games": 5085, "x_win": 0.557, "o_win": 0.351, "draw": 0.093, "end_line": 0.76, "end_count": 0.147, "mean_len": 50.6, "surprise": 0.1437, "cap_hit": 0.0003, "first_move_top": 40, "first_move_top_share": 0.832, "first_move_distinct": 81, "distinct_frac": 0.698, "exact_frac": 0.0272, "dup_mean_ply0": 39422.0, "dup_mean_ply2": 5375.8, "dup_mean_ply4": 564.8, "dup_mean_ply8": 55.0, "dup_mean_ply12": 30.5, "loss_policy": 1.5286, "loss_value": 0.7817, "loss_own": 0.7499, "loss_margin": 1.6978, "loss_acc_v": 0.632, "loss_acc_p": 0.3975, "exact_new": 8192, "exact_total": 122880, "t_exact_wait": 0.0, "exact_wdl": [0.457, 0.178, 0.365], "t_ckpt": 0.0, "t_iter": 115.1}
{"iter": 15, "positions_new": 267954, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 94.3, "t_train": 17.4, "games_per_s": 56.8, "pos_per_s": 2779, "games": 5357, "x_win": 0.567, "o_win": 0.334, "draw": 0.099, "end_line": 0.761, "end_count": 0.14, "mean_len": 50.0, "surprise": 0.1387, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.849, "first_move_distinct": 81, "distinct_frac": 0.687, "exact_frac": 0.0271, "dup_mean_ply0": 39579.0, "dup_mean_ply2": 5880.1, "dup_mean_ply4": 644.8, "dup_mean_ply8": 64.4, "dup_mean_ply12": 35.6, "loss_policy": 1.5062, "loss_value": 0.7818, "loss_own": 0.7401, "loss_margin": 1.682, "loss_acc_v": 0.632, "loss_acc_p": 0.4069, "exact_new": 8192, "exact_total": 131072, "t_exact_wait": 0.0, "exact_wdl": [0.46, 0.181, 0.359], "t_ckpt": 0.0, "t_iter": 111.8}
{"iter": 16, "positions_new": 260904, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 95.6, "t_train": 17.3, "games_per_s": 55.3, "pos_per_s": 2741, "games": 5292, "x_win": 0.561, "o_win": 0.353, "draw": 0.086, "end_line": 0.767, "end_count": 0.147, "mean_len": 49.3, "surprise": 0.2194, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.833, "first_move_distinct": 81, "distinct_frac": 0.68, "exact_frac": 0.0271, "dup_mean_ply0": 39781.0, "dup_mean_ply2": 5731.4, "dup_mean_ply4": 780.9, "dup_mean_ply8": 74.1, "dup_mean_ply12": 40.8, "loss_policy": 1.4723, "loss_value": 0.7848, "loss_own": 0.7341, "loss_margin": 1.6719, "loss_acc_v": 0.6313, "loss_acc_p": 0.4217, "exact_new": 8192, "exact_total": 139264, "t_exact_wait": 0.0, "exact_wdl": [0.46, 0.169, 0.371], "t_ckpt": 0.0, "t_iter": 113.1}
{"iter": 17, "positions_new": 262661, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 95.5, "t_train": 17.3, "games_per_s": 56.6, "pos_per_s": 2746, "games": 5400, "x_win": 0.586, "o_win": 0.34, "draw": 0.074, "end_line": 0.809, "end_count": 0.116, "mean_len": 48.6, "surprise": 0.1491, "cap_hit": 0.0018, "first_move_top": 40, "first_move_top_share": 0.801, "first_move_distinct": 81, "distinct_frac": 0.68, "exact_frac": 0.0271, "dup_mean_ply0": 40064.0, "dup_mean_ply2": 4866.7, "dup_mean_ply4": 814.3, "dup_mean_ply8": 72.1, "dup_mean_ply12": 37.6, "loss_policy": 1.469, "loss_value": 0.7863, "loss_own": 0.7326, "loss_margin": 1.6625, "loss_acc_v": 0.6295, "loss_acc_p": 0.4248, "exact_new": 8192, "exact_total": 147456, "t_exact_wait": 0.0, "exact_wdl": [0.483, 0.153, 0.365], "t_ckpt": 0.0, "t_iter": 112.8}
{"iter": 18, "positions_new": 262888, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 95.4, "t_train": 17.3, "games_per_s": 55.9, "pos_per_s": 2747, "games": 5333, "x_win": 0.589, "o_win": 0.327, "draw": 0.084, "end_line": 0.797, "end_count": 0.119, "mean_len": 49.3, "surprise": 0.1234, "cap_hit": 0.0001, "first_move_top": 40, "first_move_top_share": 0.857, "first_move_distinct": 81, "distinct_frac": 0.666, "exact_frac": 0.0272, "dup_mean_ply0": 40151.0, "dup_mean_ply2": 4684.7, "dup_mean_ply4": 924.9, "dup_mean_ply8": 91.5, "dup_mean_ply12": 55.0, "loss_policy": 1.4781, "loss_value": 0.7864, "loss_own": 0.7306, "loss_margin": 1.6544, "loss_acc_v": 0.6304, "loss_acc_p": 0.4225, "exact_new": 8192, "exact_total": 155648, "t_exact_wait": 0.0, "exact_wdl": [0.473, 0.163, 0.365], "t_ckpt": 0.0, "t_iter": 112.8}
{"iter": 19, "positions_new": 258565, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 93.6, "t_train": 17.5, "games_per_s": 55.3, "pos_per_s": 2801, "games": 5171, "x_win": 0.546, "o_win": 0.352, "draw": 0.103, "end_line": 0.772, "end_count": 0.126, "mean_len": 50.0, "surprise": 0.1777, "cap_hit": 0.0001, "first_move_top": 40, "first_move_top_share": 0.839, "first_move_distinct": 81, "distinct_frac": 0.666, "exact_frac": 0.0271, "dup_mean_ply0": 40179.0, "dup_mean_ply2": 5069.8, "dup_mean_ply4": 913.5, "dup_mean_ply8": 86.9, "dup_mean_ply12": 50.2, "loss_policy": 1.4719, "loss_value": 0.7928, "loss_own": 0.7299, "loss_margin": 1.6507, "loss_acc_v": 0.6272, "loss_acc_p": 0.426, "exact_new": 8192, "exact_total": 163840, "t_exact_wait": 0.0, "exact_wdl": [0.455, 0.184, 0.361], "vs_v2b_net_0150": 0.28, "ci_v2b_net_0150": [0.241, 0.319], "suites_v2b_net_0150": {"empty": 0.5, "orbits": 0.267, "natural": 0.287, "random": 0.273}, "vs_wide128_c1_net_0150": 0.148, "ci_wide128_c1_net_0150": [0.118, 0.178], "suites_wide128_c1_net_0150": {"empty": 0.0, "orbits": 0.15, "natural": 0.158, "random": 0.14}, "vs_deep8_c1_300_net_0300": 0.119, "ci_deep8_c1_300_net_0300": [0.095, 0.147], "suites_deep8_c1_300_net_0300": {"empty": 0.0, "orbits": 0.083, "natural": 0.125, "random": 0.12}, "eg_wdl_acc": 0.621, "eg_brier": 0.4962, "eg_regret_raw": 0.1433, "eg_optimal_raw": 0.884, "eg_acc3_search": 0.6913, "eg_regret_search": 0.0283, "eg_optimal_search": 0.9747, "t_eval": 925.5, "t_ckpt": 0.8, "t_iter": 1037.6}
{"iter": 20, "positions_new": 262496, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 86.4, "t_train": 16.3, "games_per_s": 61.0, "pos_per_s": 3036, "games": 5268, "x_win": 0.564, "o_win": 0.337, "draw": 0.099, "end_line": 0.752, "end_count": 0.149, "mean_len": 49.8, "surprise": 0.1564, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.792, "first_move_distinct": 81, "distinct_frac": 0.67, "exact_frac": 0.0272, "dup_mean_ply0": 40227.0, "dup_mean_ply2": 4960.5, "dup_mean_ply4": 908.7, "dup_mean_ply8": 93.6, "dup_mean_ply12": 56.1, "loss_policy": 1.4579, "loss_value": 0.7917, "loss_own": 0.7283, "loss_margin": 1.6459, "loss_acc_v": 0.6288, "loss_acc_p": 0.4315, "exact_new": 8192, "exact_total": 172032, "t_exact_wait": 0.0, "exact_wdl": [0.456, 0.167, 0.378], "t_ckpt": 0.0, "t_iter": 102.8}
