evaluation: paired openings from suites/openings_v1.npz {'empty': 1, 'orbits': 15, 'natural': 100, 'random': 100} -> 432 games per anchor at 64 sims
evaluation: exact endgame set suites/endgame_v1.npz (3000 positions)
{"iter": 11, "positions_new": 259695, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 12.1, "games_per_s": 100.6, "pos_per_s": 5142, "games": 5129, "x_win": 0.517, "o_win": 0.406, "draw": 0.076, "end_line": 0.787, "end_count": 0.137, "mean_len": 50.6, "surprise": 0.1617, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.097, "first_move_distinct": 81, "distinct_frac": 0.911, "exact_frac": 0.0, "dup_mean_ply0": 39073.0, "dup_mean_ply2": 130.5, "dup_mean_ply4": 4.5, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.714, "loss_value": 0.8303, "loss_own": 0.8441, "loss_margin": 1.7671, "loss_acc_v": 0.5761, "loss_acc_p": 0.3504}
{"iter": 12, "positions_new": 261191, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 12.0, "games_per_s": 100.3, "pos_per_s": 5127, "games": 5129, "x_win": 0.492, "o_win": 0.421, "draw": 0.086, "end_line": 0.769, "end_count": 0.145, "mean_len": 50.9, "surprise": 0.1805, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.22, "first_move_distinct": 81, "distinct_frac": 0.91, "exact_frac": 0.0, "dup_mean_ply0": 39198.0, "dup_mean_ply2": 149.4, "dup_mean_ply4": 5.1, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.69, "loss_value": 0.8372, "loss_own": 0.8333, "loss_margin": 1.7547, "loss_acc_v": 0.5724, "loss_acc_p": 0.3666}
{"iter": 13, "positions_new": 262412, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.4, "games_per_s": 100.7, "pos_per_s": 5131, "games": 5145, "x_win": 0.495, "o_win": 0.416, "draw": 0.089, "end_line": 0.758, "end_count": 0.154, "mean_len": 51.0, "surprise": 0.175, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.227, "first_move_distinct": 81, "distinct_frac": 0.908, "exact_frac": 0.0, "dup_mean_ply0": 39178.0, "dup_mean_ply2": 193.0, "dup_mean_ply4": 6.7, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.6501, "loss_value": 0.8424, "loss_own": 0.8273, "loss_margin": 1.7448, "loss_acc_v": 0.5723, "loss_acc_p": 0.3902}
{"iter": 14, "positions_new": 264872, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.6, "games_per_s": 102.5, "pos_per_s": 5128, "games": 5238, "x_win": 0.496, "o_win": 0.415, "draw": 0.088, "end_line": 0.764, "end_count": 0.148, "mean_len": 50.6, "surprise": 0.1737, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.12, "first_move_distinct": 81, "distinct_frac": 0.906, "exact_frac": 0.0, "dup_mean_ply0": 39353.0, "dup_mean_ply2": 240.8, "dup_mean_ply4": 8.5, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.6253, "loss_value": 0.8459, "loss_own": 0.8208, "loss_margin": 1.7281, "loss_acc_v": 0.5695, "loss_acc_p": 0.4066}
{"iter": 15, "positions_new": 264947, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.7, "games_per_s": 104.6, "pos_per_s": 5129, "games": 5347, "x_win": 0.505, "o_win": 0.4, "draw": 0.095, "end_line": 0.76, "end_count": 0.144, "mean_len": 49.6, "surprise": 0.1167, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.118, "first_move_distinct": 81, "distinct_frac": 0.905, "exact_frac": 0.0, "dup_mean_ply0": 39607.0, "dup_mean_ply2": 275.5, "dup_mean_ply4": 9.0, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.6068, "loss_value": 0.8517, "loss_own": 0.8145, "loss_margin": 1.7183, "loss_acc_v": 0.5684, "loss_acc_p": 0.4176}
{"iter": 16, "positions_new": 259784, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.8, "games_per_s": 101.6, "pos_per_s": 5137, "games": 5182, "x_win": 0.518, "o_win": 0.389, "draw": 0.094, "end_line": 0.771, "end_count": 0.135, "mean_len": 50.1, "surprise": 0.1328, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.252, "first_move_distinct": 81, "distinct_frac": 0.903, "exact_frac": 0.0, "dup_mean_ply0": 39705.0, "dup_mean_ply2": 344.3, "dup_mean_ply4": 11.3, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.5757, "loss_value": 0.8569, "loss_own": 0.8079, "loss_margin": 1.7057, "loss_acc_v": 0.5664, "loss_acc_p": 0.4349}
{"iter": 17, "positions_new": 263995, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.8, "games_per_s": 106.3, "pos_per_s": 5143, "games": 5416, "x_win": 0.535, "o_win": 0.384, "draw": 0.081, "end_line": 0.792, "end_count": 0.127, "mean_len": 48.7, "surprise": 0.1103, "cap_hit": 0.0005, "first_move_top": 40, "first_move_top_share": 0.555, "first_move_distinct": 81, "distinct_frac": 0.901, "exact_frac": 0.0, "dup_mean_ply0": 39835.0, "dup_mean_ply2": 432.9, "dup_mean_ply4": 13.3, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.533, "loss_value": 0.8567, "loss_own": 0.804, "loss_margin": 1.6946, "loss_acc_v": 0.5671, "loss_acc_p": 0.4555}
{"iter": 18, "positions_new": 262255, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.8, "games_per_s": 103.1, "pos_per_s": 5136, "games": 5264, "x_win": 0.537, "o_win": 0.374, "draw": 0.09, "end_line": 0.774, "end_count": 0.136, "mean_len": 49.8, "surprise": 0.1623, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.596, "first_move_distinct": 81, "distinct_frac": 0.898, "exact_frac": 0.0, "dup_mean_ply0": 39885.0, "dup_mean_ply2": 591.8, "dup_mean_ply4": 16.9, "dup_mean_ply8": 1.0, "dup_mean_ply12": 1.0, "loss_policy": 1.4994, "loss_value": 0.8555, "loss_own": 0.8014, "loss_margin": 1.6935, "loss_acc_v": 0.5695, "loss_acc_p": 0.4707}
{"iter": 19, "positions_new": 259215, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.3, "games_per_s": 101.2, "pos_per_s": 5131, "games": 5169, "x_win": 0.519, "o_win": 0.388, "draw": 0.093, "end_line": 0.757, "end_count": 0.15, "mean_len": 50.1, "surprise": 0.1718, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.488, "first_move_distinct": 81, "distinct_frac": 0.895, "exact_frac": 0.0, "dup_mean_ply0": 39960.0, "dup_mean_ply2": 733.2, "dup_mean_ply4": 22.1, "dup_mean_ply8": 1.1, "dup_mean_ply12": 1.0, "loss_policy": 1.4645, "loss_value": 0.8612, "loss_own": 0.798, "loss_margin": 1.6841, "loss_acc_v": 0.566, "loss_acc_p": 0.4882, "vs_dev1_net_0200": 0.279, "ci_dev1_net_0200": [0.24, 0.318], "suites_dev1_net_0200": {"empty": 0.5, "orbits": 0.217, "natural": 0.302, "random": 0.263}, "vs_v2b_net_0150": 0.174, "ci_v2b_net_0150": [0.141, 0.207], "suites_v2b_net_0150": {"empty": 0.5, "orbits": 0.183, "natural": 0.177, "random": 0.165}, "eg_wdl_acc": 0.611, "eg_brier": 0.4998, "eg_regret_raw": 0.1693, "eg_optimal_raw": 0.867, "eg_acc3_search": 0.691, "eg_regret_search": 0.0373, "eg_optimal_search": 0.9667, "t_eval": 78.5}
{"iter": 20, "positions_new": 262011, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.8, "games_per_s": 102.6, "pos_per_s": 5130, "games": 5242, "x_win": 0.531, "o_win": 0.38, "draw": 0.089, "end_line": 0.758, "end_count": 0.152, "mean_len": 50.0, "surprise": 0.1395, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.59, "first_move_distinct": 81, "distinct_frac": 0.893, "exact_frac": 0.0, "dup_mean_ply0": 40047.0, "dup_mean_ply2": 873.4, "dup_mean_ply4": 28.0, "dup_mean_ply8": 1.1, "dup_mean_ply12": 1.0, "loss_policy": 1.4378, "loss_value": 0.8568, "loss_own": 0.7976, "loss_margin": 1.6789, "loss_acc_v": 0.5713, "loss_acc_p": 0.5024}
