=== gcnn8x16 lr 0.02, 400k x 32 (10:31)
runs/gdata_v1.npz: train 400560, dev 49726 (33616 with no canonical twin in train); arm gcnn8x16
  gcnn8x16 positions 400000 passes 32 seed 0
    pass 17/32: loss_p 1.071 loss_v 0.1017 (1450s)
    pass 18/32: loss_p 1.101 loss_v 0.0963 (1503s)
    pass 19/32: loss_p 1.059 loss_v 0.0865 (1557s)
    pass 20/32: loss_p 1.041 loss_v 0.1003 (1611s)
    pass 21/32: loss_p 1.053 loss_v 0.0978 (1664s)
    pass 22/32: loss_p 0.941 loss_v 0.0868 (1717s)
    pass 23/32: loss_p 0.923 loss_v 0.0906 (1769s)
    pass 24/32: loss_p 0.907 loss_v 0.0869 (1824s)
    pass 25/32: loss_p 0.921 loss_v 0.0919 (1877s)
    pass 26/32: loss_p 0.917 loss_v 0.0911 (1930s)
    pass 27/32: loss_p 0.936 loss_v 0.0941 (1983s)
    pass 28/32: loss_p 0.895 loss_v 0.0916 (2036s)
    pass 29/32: loss_p 0.874 loss_v 0.0934 (2090s)
    pass 30/32: loss_p 0.907 loss_v 0.0930 (2144s)
    pass 31/32: loss_p 0.909 loss_v 0.0855 (2196s)
    pass 32/32: loss_p 0.934 loss_v 0.0811 (2249s)
    -> KL 0.8447 top1 0.604 brier 0.1313 acc3 0.776 | disjoint KL 1.1189 | endgame WDL 60.9 regret 0.168 | D4 JS 0.0000b | 86.06 ms @4096, 0.31 ms @1 (2255s)
wrote runs/plan6/H4_lr2_gcnn8x16_lr0.005_x32.json  [2255s]
H4 LR sweep 2 DONE (12:10)
